,metroreg,TIME_PERIOD,unit,gdp,area,population,dfunemp_sex,dfunemp_age,unemp per Tsd.,iccs,Nr_Crimes,metroreg_d,metroreg_type,iccs_d,country,crime/population,density,crime/population_log,density_log,unemp_log,gdp_log
120706,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS05012,646,Coimbra,M,Burglary of private residential premises,PT,1454.9090794434408,102.40175276752767,7.2826986892980905,4.628903829329303,2.970414465569701,4.2626798770413155
120707,PT005M,2015,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,444014.0,T:Total,Y15-74:From 15 to 74 years,19.5,ICCS050211,483,Coimbra,M,Theft of a motorized land vehicle,PT,1087.803537726288,102.40175276752767,6.991915839168062,4.628903829329303,2.970414465569701,4.2626798770413155
120812,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.263124424317725,101.9065959409594,0.816746347162801,4.624056667681991,,4.2626798770413155
120813,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,272,Coimbra,M,Robbery,PT,615.569843414421,101.9065959409594,6.422548413458798,4.624056667681991,,4.2626798770413155
120814,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,630,Coimbra,M,Burglary of private residential premises,PT,1425.7683873201663,101.9065959409594,7.262466166548379,4.624056667681991,,4.2626798770413155
120815,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,471,Coimbra,M,Theft of a motorized land vehicle,PT,1065.9316038536483,101.9065959409594,6.971604441179219,4.624056667681991,,4.2626798770413155
120816,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.263124424317725,101.9065959409594,0.816746347162801,4.624056667681991,2.8735646395797834,4.2626798770413155
120817,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS0401,272,Coimbra,M,Robbery,PT,615.569843414421,101.9065959409594,6.422548413458798,4.624056667681991,2.8735646395797834,4.2626798770413155
120818,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS05012,630,Coimbra,M,Burglary of private residential premises,PT,1425.7683873201663,101.9065959409594,7.262466166548379,4.624056667681991,2.8735646395797834,4.2626798770413155
120819,PT005M,2016,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,441867.0,T:Total,Y15-74:From 15 to 74 years,17.7,ICCS050211,471,Coimbra,M,Theft of a motorized land vehicle,PT,1065.9316038536483,101.9065959409594,6.971604441179219,4.624056667681991,2.8735646395797834,4.2626798770413155
120924,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,4,Coimbra,M,Intentional homicide,PT,9.10110646701873,101.36231549815498,2.208395995913644,4.618701380051039,,4.248495242049359
120925,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,174,Coimbra,M,Robbery,PT,395.8981313153147,101.36231549815498,5.981156934008282,4.618701380051039,,4.248495242049359
120926,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,548,Coimbra,M,Burglary of private residential premises,PT,1246.8515859815657,101.36231549815498,7.1283769217417685,4.618701380051039,,4.248495242049359
120927,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,278,Coimbra,M,Theft of a motorized land vehicle,PT,632.5268994578015,101.36231549815498,6.44972274848439,4.618701380051039,,4.248495242049359
120928,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS0101,4,Coimbra,M,Intentional homicide,PT,9.10110646701873,101.36231549815498,2.208395995913644,4.618701380051039,2.6602595372658615,4.248495242049359
120929,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS0401,174,Coimbra,M,Robbery,PT,395.8981313153147,101.36231549815498,5.981156934008282,4.618701380051039,2.6602595372658615,4.248495242049359
120930,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS05012,548,Coimbra,M,Burglary of private residential premises,PT,1246.8515859815657,101.36231549815498,7.1283769217417685,4.618701380051039,2.6602595372658615,4.248495242049359
120931,PT005M,2017,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",70.0,4336.0,439507.0,T:Total,Y15-74:From 15 to 74 years,14.3,ICCS050211,278,Coimbra,M,Theft of a motorized land vehicle,PT,632.5268994578015,101.36231549815498,6.44972274848439,4.618701380051039,2.6602595372658615,4.248495242049359
121036,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,2,Coimbra,M,Intentional homicide,PT,4.577203694718823,100.77214022140221,1.5210882646617485,4.612861930742989,,4.276666119016055
121037,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,174,Coimbra,M,Robbery,PT,398.2167214405375,100.77214022140221,5.986996383316332,4.612861930742989,,4.276666119016055
121038,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,407,Coimbra,M,Burglary of private residential premises,PT,931.4609518752803,100.77214022140221,6.836754269544398,4.612861930742989,,4.276666119016055
121039,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,253,Coimbra,M,Theft of a motorized land vehicle,PT,579.016267381931,100.77214022140221,6.361330572829323,4.612861930742989,,4.276666119016055
121040,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0101,2,Coimbra,M,Intentional homicide,PT,4.577203694718823,100.77214022140221,1.5210882646617485,4.612861930742989,2.501435951739211,4.276666119016055
121041,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS0401,174,Coimbra,M,Robbery,PT,398.2167214405375,100.77214022140221,5.986996383316332,4.612861930742989,2.501435951739211,4.276666119016055
121042,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS05012,407,Coimbra,M,Burglary of private residential premises,PT,931.4609518752803,100.77214022140221,6.836754269544398,4.612861930742989,2.501435951739211,4.276666119016055
121043,PT005M,2018,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,436948.0,T:Total,Y15-74:From 15 to 74 years,12.2,ICCS050211,253,Coimbra,M,Theft of a motorized land vehicle,PT,579.016267381931,100.77214022140221,6.361330572829323,4.612861930742989,2.501435951739211,4.276666119016055
121148,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.304067831756967,100.09571033210332,0.8346761832670102,4.6061268315777815,,4.276666119016055
121149,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,187,Coimbra,M,Robbery,PT,430.86068453855285,100.09571033210332,6.065784800121596,4.6061268315777815,,4.276666119016055
121150,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,428,Coimbra,M,Burglary of private residential premises,PT,986.1410319919818,100.09571033210332,6.893799378848807,4.6061268315777815,,4.276666119016055
121151,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,195,Coimbra,M,Theft of a motorized land vehicle,PT,449.2932271926085,100.09571033210332,6.107675741830757,4.6061268315777815,,4.276666119016055
121152,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS0101,1,Coimbra,M,Intentional homicide,PT,2.304067831756967,100.09571033210332,0.8346761832670102,4.6061268315777815,2.3608540011180215,4.276666119016055
121153,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS0401,187,Coimbra,M,Robbery,PT,430.86068453855285,100.09571033210332,6.065784800121596,4.6061268315777815,2.3608540011180215,4.276666119016055
121154,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS05012,428,Coimbra,M,Burglary of private residential premises,PT,986.1410319919818,100.09571033210332,6.893799378848807,4.6061268315777815,2.3608540011180215,4.276666119016055
121155,PT005M,2019,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",72.0,4336.0,434015.0,T:Total,Y15-74:From 15 to 74 years,10.6,ICCS050211,195,Coimbra,M,Theft of a motorized land vehicle,PT,449.2932271926085,100.09571033210332,6.107675741830757,4.6061268315777815,2.3608540011180215,4.276666119016055
121260,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0101,3,Coimbra,M,Intentional homicide,PT,6.913669015009575,100.0744926199262,1.933500468645356,4.605914834867545,,4.2626798770413155
121261,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-24:From 15 to 24 years,,ICCS0401,197,Coimbra,M,Robbery,PT,453.9975986522955,100.0744926199262,6.118091908715235,4.605914834867545,,4.2626798770413155
121262,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-24:From 15 to 24 years,,ICCS05012,414,Coimbra,M,Burglary of private residential premises,PT,954.0863240713213,100.0744926199262,6.860754153802561,4.605914834867545,,4.2626798770413155
121263,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-24:From 15 to 24 years,,ICCS050211,221,Coimbra,M,Theft of a motorized land vehicle,PT,509.30695077237203,100.0744926199262,6.233050881494999,4.605914834867545,,4.2626798770413155
121264,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0101,3,Coimbra,M,Intentional homicide,PT,6.913669015009575,100.0744926199262,1.933500468645356,4.605914834867545,2.5649493574615367,4.2626798770413155
121265,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS0401,197,Coimbra,M,Robbery,PT,453.9975986522955,100.0744926199262,6.118091908715235,4.605914834867545,2.5649493574615367,4.2626798770413155
121266,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS05012,414,Coimbra,M,Burglary of private residential premises,PT,954.0863240713213,100.0744926199262,6.860754153802561,4.605914834867545,2.5649493574615367,4.2626798770413155
121267,PT005M,2020,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",71.0,4336.0,433923.0,T:Total,Y15-74:From 15 to 74 years,13.0,ICCS050211,221,Coimbra,M,Theft of a motorized land vehicle,PT,509.30695077237203,100.0744926199262,6.233050881494999,4.605914834867545,2.5649493574615367,4.2626798770413155
121372,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS0101,46,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,8.470118067921875,65.56234683406772,2.1365444481089426,4.183001549971789,4.163559631243574,4.174387269895637
121373,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS0401,3378,Non-metropolitan regions in Portugal,N,Robbery,PT,622.0012789878282,65.56234683406772,6.432942148987593,4.183001549971789,4.163559631243574,4.174387269895637
121374,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS05012,10309,Non-metropolitan regions in Portugal,N,Burglary of private residential premises,PT,1898.2271122218833,65.56234683406772,7.548675630716232,4.183001549971789,4.163559631243574,4.174387269895637
121375,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-24:From 15 to 24 years,64.3,ICCS050211,5069,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,933.3701844846955,65.56234683406772,6.838801890092197,4.183001549971789,4.163559631243574,4.174387269895637
121376,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-74:From 15 to 74 years,344.6,ICCS0101,46,Non-metropolitan regions in Portugal,N,Intentional homicide,PT,8.470118067921875,65.56234683406772,2.1365444481089426,4.183001549971789,5.842384324093829,4.174387269895637
121377,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-74:From 15 to 74 years,344.6,ICCS0401,3378,Non-metropolitan regions in Portugal,N,Robbery,PT,622.0012789878282,65.56234683406772,6.432942148987593,4.183001549971789,5.842384324093829,4.174387269895637
121378,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-74:From 15 to 74 years,344.6,ICCS05012,10309,Non-metropolitan regions in Portugal,N,Burglary of private residential premises,PT,1898.2271122218833,65.56234683406772,7.548675630716232,4.183001549971789,5.842384324093829,4.174387269895637
121379,PT_NM,2014,"PPS_HAB_EU27_2020:Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average",65.0,82835.0,5430857.0,T:Total,Y15-74:From 15 to 74 years,344.6,ICCS050211,5069,Non-metropolitan regions in Portugal,N,Theft of a motorized land vehicle,PT,933.3701844846955,65.56234683406772,6.838801890092197,4.183001549971789,5.842384324093829,4.174387269895637
