DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,ME:Montenegro,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2011,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2012,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2013,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2014,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2015,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2016,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2017,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2018,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MK:North Macedonia,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2011,0.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2012,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2013,0.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2014,0.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2015,0.27,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2016,0.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2017,0.94,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2018,0.62,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2019,0.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,MT:Malta,2020,0.43,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2011,1.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2012,1.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2013,2.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2014,2.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2015,2.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2016,3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2017,2.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2018,3.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2019,2.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NL:Netherlands,2020,2.99,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2011,4.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2012,3.5,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2013,3.4,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2014,3.31,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2015,3.02,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2016,2.92,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2017,2.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2018,3.12,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2019,2.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,NO:Norway,2020,2.71,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2011,4.62,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2012,4.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2013,3.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2014,3.55,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2015,5.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2016,6.95,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2017,7.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2018,8.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2019,8.59,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PL:Poland,2020,10.05,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2011,1.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2012,0.93,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2013,0.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2014,0.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2015,0.76,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2016,0.82,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2017,0.77,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2018,0.8,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2019,0.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,PT:Portugal,2020,1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2011,0.72,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2012,0.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2013,0.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2014,1.44,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2015,1.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2016,1.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2017,1.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2018,1.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2019,1.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RO:Romania,2020,1.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2011,3.17,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2012,3.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2013,3.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2014,3.79,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2015,3.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2016,3.21,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2017,3.55,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2018,2.9,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2019,3.14,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,RS:Serbia,2020,3.55,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2011,2.66,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2012,2,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2013,2.01,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2014,2.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2015,2.28,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2016,2.25,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2017,2.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2018,2.6,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2019,3.08,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SE:Sweden,2020,2.96,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2011,6.34,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2012,7.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2013,9.64,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2014,9.67,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2015,12.83,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2016,13.88,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2017,16.48,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2018,16.47,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2019,21.39,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SI:Slovenia,2020,17.33,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2011,2.1,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2012,1.91,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2013,1.42,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2014,2.97,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2015,2.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2016,2.7,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2017,2.63,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2018,3.26,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2019,4.46,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,SK:Slovakia,2020,3.71,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2011,0.11,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2012,0.13,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2013,0.1,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2014,0.05,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2015,0.04,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2016,0.04,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2017,0.04,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2018,0.05,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2019,0.02,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,TR:Türkiye,2020,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2011,1.32,d
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2012,1.24,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2013,1.13,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2014,1.3,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2015,1.35,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2016,1.38,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2017,1.53,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2018,1.56,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2019,,
ESTAT:TPS00140(1.0),18/10/23 23:00:00,A:Annual,RT:Rate,T:Total,TOTAL:Total,F10:Mental and behavioural disorders due to use of alcohol,UK:United Kingdom,2020,,
