DATAFLOW,LAST UPDATE,freq,unit,iccs,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE079M:Wetzlar,2016,74,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE079M:Wetzlar,2017,64,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE079M:Wetzlar,2018,62,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE079M:Wetzlar,2019,49,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE083M:Braunschweig-Salzgitter-Wolfsburg,2016,806,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE083M:Braunschweig-Salzgitter-Wolfsburg,2017,763,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE083M:Braunschweig-Salzgitter-Wolfsburg,2018,625,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE083M:Braunschweig-Salzgitter-Wolfsburg,2019,654,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE084M:Mannheim-Ludwigshafen,2016,749,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE084M:Mannheim-Ludwigshafen,2017,579,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE084M:Mannheim-Ludwigshafen,2018,634,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE084M:Mannheim-Ludwigshafen,2019,574,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE504M:Münster,2016,298,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE504M:Münster,2017,234,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE504M:Münster,2018,243,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE504M:Münster,2019,267,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE507M:Aachen,2016,1434,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE507M:Aachen,2017,1091,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE507M:Aachen,2018,895,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE507M:Aachen,2019,1099,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE510M:Lübeck,2016,307,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE510M:Lübeck,2017,304,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE510M:Lübeck,2018,251,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE510M:Lübeck,2019,241,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE513M:Kassel,2016,202,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE513M:Kassel,2017,214,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE513M:Kassel,2018,178,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE513M:Kassel,2019,185,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE517M:Osnabrück,2016,196,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE517M:Osnabrück,2017,140,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE517M:Osnabrück,2018,203,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE517M:Osnabrück,2019,157,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE520M:Oldenburg (Oldenburg),2016,126,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE520M:Oldenburg (Oldenburg),2017,126,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE520M:Oldenburg (Oldenburg),2018,117,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE520M:Oldenburg (Oldenburg),2019,151,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE522M:Heidelberg,2016,248,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE522M:Heidelberg,2017,197,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE522M:Heidelberg,2018,219,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE522M:Heidelberg,2019,218,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE523M:Paderborn,2016,145,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE523M:Paderborn,2017,146,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE523M:Paderborn,2018,166,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE523M:Paderborn,2019,169,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE524M:Würzburg,2016,112,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE524M:Würzburg,2017,99,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE524M:Würzburg,2018,88,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE524M:Würzburg,2019,115,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE527M:Bremerhaven,2016,166,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE527M:Bremerhaven,2017,186,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE527M:Bremerhaven,2018,260,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE527M:Bremerhaven,2019,270,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE529M:Heilbronn,2016,157,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE529M:Heilbronn,2017,103,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE529M:Heilbronn,2018,122,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE529M:Heilbronn,2019,168,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE532M:Ulm,2016,136,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE532M:Ulm,2017,128,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE532M:Ulm,2018,117,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE532M:Ulm,2019,95,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE533M:Pforzheim,2016,101,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE533M:Pforzheim,2017,125,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE533M:Pforzheim,2018,123,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE533M:Pforzheim,2019,84,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE534M:Ingolstadt,2016,168,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE534M:Ingolstadt,2017,155,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE534M:Ingolstadt,2018,158,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE534M:Ingolstadt,2019,110,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE537M:Reutlingen,2016,86,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE537M:Reutlingen,2017,98,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE537M:Reutlingen,2018,99,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE537M:Reutlingen,2019,75,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE540M:Siegen,2016,173,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE540M:Siegen,2017,142,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE540M:Siegen,2018,131,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE540M:Siegen,2019,117,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE542M:Hildesheim,2016,178,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE542M:Hildesheim,2017,97,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE542M:Hildesheim,2018,115,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE542M:Hildesheim,2019,161,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE544M:Zwickau,2016,248,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE544M:Zwickau,2017,167,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE544M:Zwickau,2018,144,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE544M:Zwickau,2019,124,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE546M:Wuppertal,2016,380,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE546M:Wuppertal,2017,265,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE546M:Wuppertal,2018,288,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE546M:Wuppertal,2019,207,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE548M:Düren,2016,362,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE548M:Düren,2017,318,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE548M:Düren,2018,269,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE548M:Düren,2019,316,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE549M:Bocholt,2016,197,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE549M:Bocholt,2017,186,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE549M:Bocholt,2018,231,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE549M:Bocholt,2019,239,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE_NM:Non-metropolitan regions in Germany,2016,11831,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE_NM:Non-metropolitan regions in Germany,2017,10538,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE_NM:Non-metropolitan regions in Germany,2018,10207,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DE_NM:Non-metropolitan regions in Germany,2019,9443,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2008,745,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2009,775,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2010,552,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2011,456,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2012,335,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2013,288,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2014,284,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2015,230,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2016,241,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2017,218,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2018,231,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2019,550,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK:Denmark,2020,583,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2008,346,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2009,378,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2010,248,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2011,176,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2012,113,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2013,110,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2014,97,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2015,102,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2016,95,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2017,75,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2018,85,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2019,209,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK001MC:København,2020,213,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2008,50,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2009,64,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2010,55,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2011,55,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2012,56,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2013,36,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2014,37,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2015,18,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2016,21,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2017,41,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2018,33,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2019,76,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK002M:Århus,2020,69,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2008,61,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2009,60,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2010,53,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2011,30,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2012,29,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2013,16,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2014,23,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2015,16,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2016,19,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2017,11,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2018,15,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2019,25,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK003M:Odense,2020,32,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2008,46,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2009,62,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2010,47,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2011,51,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2012,34,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2013,24,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2014,26,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2015,18,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2016,20,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2017,17,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2018,20,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2019,69,
ESTAT:MET_CRIM_GEN(1.0),07/12/23 23:00:00,A:Annual,NR:Number,ICCS050211:Theft of a motorized land vehicle,DK004M:Aalborg,2020,50,
